level,word,extra,translation
B2,пальто́,неизм.,topcoat
B2,па́мятник,,monument
B2,па́мять,ж.р.; только ед.ч.,memory
B2,па́ника,только ед.ч.,panic
B2,па́па,м.р.,daddy
B2,па́пка,р.п. мн.ч. па́пок,"folder, file"
B2,пар,только ед.ч.,"steam, vapour"
B2,па́ра,,"pair, couple"
B2,пара́д,,parade
B2,парализова́ть,"(парализу́ю, парализу́ешь) нсв и св I",to paralyse
B2,паралле́льный,"(-ая, -ое, -ые); паралле́льно",parallel; in parallel
B2,парикма́хер,,"hairdresser, barber"
B2,парикма́херская,сущ.,"hairdresser’s, barber’s"
B2,парк,,park
B2,парке́т,только ед.ч.,parquet
B2,паркова́ться,"(парку́юсь, парку́ешься) нсв I — припаркова́ться (припарку́юсь, припарку́ешься) св I",to park
B2,парла́мент,,parliament
B2,парте́р,,partner
B2,парти́йный,"(-ая, -ое, -ые)",party
B2,па́ртия,,party
B2,парфюме́рия,только ед.ч.,"perfumery, perfumes"
B2,па́смурный,"(-ая, -ое, -ые); па́смурно","cloudy, overcast; it’s cloudy"
B2,па́спорт,,passport
B2,пассажи́р,,passenger
B2,пасси́вный,"(-ая, -ое, -ые); пасси́вно",passive; passively
B2,Па́сха,,Easter
B2,патрио́т,,patriot
B2,патриоти́зм,только ед.ч.,patriotism
B2,па́уза,,pause
B2,па́ук,,spider
B2,па́хнуть,нсв I,to smell
B2,па́чка,"р.п. мн.ч. па́чек 1) па́чка ма́сла, сигаре́т 2) па́чка газе́т","bundle, packet, pack 1) pack of butter, pack of cigerettes 2) bundle of newspapers"
B2,па́чкать,нсв I — испа́чкать св I,"to dirty, to soil, to stain"
B2,па́чкаться,нсв I — испа́чкаться св I,"to make oneself dirty, to soil oneself"
B2,паште́т,,pâtek
B2,певе́ц,р.п. ед.ч. певца́; мн.ч. певцы́; певи́ца,singer
B2,педагоги́ческий,"(-ая, -ое,-ие)",pedagogical
B2,пейза́ж,,landscape
B2,пельме́ни,мн.ч.,pelmeni (a kind of ravioli)
B2,пе́на,только ед.ч.,foam
B2,пенсионе́р,пенсионе́рка; р.п. мн.ч. пенсионе́рок,pensioner
B2,пе́нсия,,pension
B2,пе́рвый,"(-ая, -ое, -ые)",first
B2,перево́д,,"translation, version, interpretation"
B2,переводи́ть,"(перевожу́, перево́дишь) нсв II — перевести́ (переведу́, переведёшь; прош.вр. перевёл, перевела́, перевели́) св I 1) кого? — перевести́ ребёнка че́рез доро́гу 2) кого? куда? — перевести́ секретаря́ на другу́ю рабо́ту 3) что? — переводи́ть часы́ 4) что? – перевести́ статью́ на англи́йский язы́к 5) что? – перевести́ де́ньги в банк","to translate, to interpret, to transfer, to take across 1) to take child across the road 2) to transfer secretary to another post 3) to put the clock (forward/back) 4) to translate the article in English 5) to transfer money in a bank"
B2,перево́дчик,,"translator, interpreter"
B2,перево́дчица,ж.р.,"translator, interpreter"
B2,перевози́ть,"(перевожу́, перево́зишь) нсв II — перевезти́ (перевезу́, перевезёшь; прош.вр. перевёз, перевезла́, перевезли́) св",to transport
B2,перевя́зывать,"нсв I — перевяза́ть (перевяжу́, перевя́жешь) св I","to bandage, to tie up"
B2,перегово́ры,только мн.ч.,"negotiations, talks"
B2,пе́ред,передо + т.п.,"before, in front of"
B2,передава́ть,"(передаю́, передаёшь) нсв I — переда́ть (переда́м, переда́шь, переда́ст, передади́м, передади́те, передаду́т) св I 1) переда́ть запи́ску, приве́т дру́гу 2) передава́ть но́вости по ра́дио","to give, to transfer, to pass 1) to pass the note, to send regards to the friend 2) to broadcast news on the radio"
B2,переда́ча,"рàдиопереда́ча, тèлепереда́ча","broadcast, telecast"
B2,переду́мать,св I,to change one’s mind
B2,переезжа́ть,"нсв I — перее́хать (перее́ду, перее́дешь) св I","to remove, to change one’s lodgings"
B2,перезва́нивать,нсв I — перезвони́ть св II,to ring/call back
B2,переиздава́ть,"нсв I — переизда́ть (переизда́м, переизда́шь) св I","to republish, to reprint"
B2,переключа́ть,нсв I — переключи́ть св II,to switch over
B2,перекрёсток,р.п. ед.ч. перекрёстка,crossing
B2,перекла́дывать,нсв I — переложи́ть св II,"to put somewhere else, to shift, to move"
B2,переноси́ть,"(переношу́, перено́сишь) нсв II — перенести́ (перенесу́, перенесёшь; прош.вр. перенёс, перенесла́, перенесли́) св I 1) кого? что? куда? — переноси́ть ве́щи в другу́ю ко́мнату 2) что? куда? на какое время? — перенести́ встре́чу на вто́рник 3) что? — переноси́ть тру́дности","to endure, to carry 1) to carry things in another room 2) to postpone the meeting on Tuesday 3) to endure the difficulties"
B2,переобува́ться,нсв I — переобу́ться св I,to change one’s shoes/boots
B2,переодева́ться,"нсв I — переоде́ться (переоде́нусь, переоде́нешься) св I",to change one’s clothes
B2,перепи́ска,р.п. мн.ч. перепи́сок,correspondence
B2,перепи́сываться,нсв I,to correspond
B2,переполня́ть,нсв I — перепо́лнить св II,"to overfill, to overcrowd"
B2,переры́в,,"interruption, break"
B2,переса́дка,р.п. мн.ч. переса́док,"transfer, change"
B2,переса́живаться,"нсв I — пересе́сть (переся́ду, переся́дешь) св I","to change (one’s seat, trains etc)"
B2,переска́зывать,"нсв I — пересказа́ть (перескажу́, переска́жешь) св I","to retell, to narrate"
B2,перестава́ть,"(перестаю́, перестаёшь) нсв I — переста́ть (переста́ну, переста́нешь) св I + инф. нсв","to stop, to cease"
B2,пересыла́ть,"нсв I — пересла́ть (перешлю́, перешлёшь) св I","to send, to forward, to remit"
B2,переу́лок,р.п. ед.ч. переу́лка; р.п. мн.ч. переу́лков,"lane, side-street"
B2,переутомля́ться,"нсв I — переутоми́ться (переутомлю́сь, переутоми́шься) св II","to tire oneself out, to overwork"
B2,перехо́д,,"passage, crossing, subway"
B2,переходи́ть,"(перехожу́, перехо́дишь) нсв II — перейти́ (перейду́, перейдёшь; прош.вр.: перешёл, перешла́, перешли́) св I 1) переходи́ть у́лицу / через у́лицу 2) перейти́ на другу́ю рабо́ту","to cross, to get across 1) to cross the street 2) to change one’s job"
B2,пе́рец,р.п. пе́рца,pepper
B2,пери́од,,"period, age"
B2,периоди́ческий,"(-ая, -ое, -ие); периоди́чески",periodic(al); periodically
B2,пе́рсик,,"peach, peach tree"
B2,перспекти́ва,,"perspective, prospect"
B2,перспекти́вный,"(-ая, -ое, -ые); перспекти́вно",promising; it’s promising
B2,перча́тки,"мн.ч., р.п. мн.ч. перча́ток; ед.ч. перча́тка",gloves; glove
B2,пе́сня,р.п. мн.ч. пе́сен,song
B2,песо́к,р.п. ед.ч. песка́,sand
B2,пессими́зм,только ед.ч.,pessimism
B2,пессими́ст,,pessimist
B2,пессимисти́ческий,"(-ая, -ое, -ие)",pessimistic
B2,песча́ный,"(-ая, -ое, -ые)",sandy
B2,пету́х,,cock
B2,петь,"нсв (пою́, поёшь)",to sing
B2,печа́льный,"(-ая, -ое, -ые); печа́льно","sad, regrettable; sadly"
B2,печа́тать,нсв I — напеча́тать св I,to print
B2,печа́ть,ж.р.,stamp
B2,пе́чень,ж.р. только ед.ч.,liver
B2,пече́нье,только ед.ч.,cookies
B2,печь,"(пеку́, печёшь) нсв I — испе́чь (испеку́, испечёшь) св I",to bake
B2,печь,сущ. ж.р.; пе́чка; р.п. мн.ч. пе́чек,"stove, oven, furnace"
B2,пешехо́д,,pedestrian
B2,пешко́м,,"on foot, afoot"
B2,пиани́но,неизм.,piano
B2,пиани́ст,,pianist
B2,пи́во,,beer
B2,пиро́г,,pie
B2,пиро́жное,сущ.,fancy cake
B2,пирожо́к,р.п. ед.ч. пирожка́; мн.ч. пирожки́,"pasty, pie"
B2,писа́тель,,writer
B2,писа́ть,"нсв (пишу́, пи́шешь) — написа́ть св (напишу́, напи́шешь)",to write
B2,письмо́,р.п. мн.ч. пи́сем,letter
B2,пить,"нсв (пью, пьёшь) — вы́пить св (вы́пью, вы́пьешь)",to drink
B2,пи́цца,,pizza
B2,пла́вать,нсв I,to swim
B2,пла́кать,"(пла́чу, пла́чешь) нсв I",to cry
B2,пла́мя,р.п. ед.ч. пла́мени ср.р. только ед.ч.,flame
B2,план,,plan
B2,плане́та,,planet
B2,плани́ровать,"(плани́рую, плани́руешь) нсв I — заплани́ровать (заплани́рую, заплани́руешь) св I + инф.",to plan
B2,пластма́ссовый,"(-ая, -ое, -ые)",plastic
B2,пла́стырь,,plaster
B2,плати́ть,"(плачу́, пла́тишь) нсв II — заплати́ть (заплачу́, запла́тишь) св II",to pay
B2,пла́тный,"(-ая, -ое, -ые)","paid, fee-paying"
B2,плато́к,р.п. платка́,shawl
